"","Uniprot_ID","GO_Terms","eggNOG"
"2047","A3CNS0",NA,"COG4468"
"2048","A3CNN7",NA,"ENOG502ZTU2"
"2049","A3CKH3","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG2197"
"2050","A3CR94",NA,"COG5036"
"2051","A3CP76","integral component of membrane [GO:0016021]; peptidase activity [GO:0008233]","COG2339"
"2052","A3CKN6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1455"
"2053","A3CNC3","serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]","COG1876"
"2054","A3CK61","ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]","COG0572"
"2055","A3CLW1",NA,"COG3464"
"2056","A3CN21",NA,NA
"2057","A3CPN7",NA,NA
"2058","A3CKE6",NA,"COG4940"
"2059","A3CN76","nucleotidyltransferase activity [GO:0016779]","ENOG502Z7S1"
"2060","A3CLZ5",NA,NA
"2061","A3CR28","integral component of membrane [GO:0016021]","ENOG5030CR3"
"2062","A3CM70","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]","COG0469"
"2063","A3CNU8","N-acetyltransferase activity [GO:0008080]","COG0456"
"2064","A3CPC6",NA,"ENOG5030CV4"
"2065","A3CLZ6","ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; DNA replication [GO:0006260]","COG0209"
"2066","A3CLS7","integral component of membrane [GO:0016021]","COG5522"
"2067","A3CQQ9",NA,"COG3237"
"2068","A3CR34","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]","COG1674"
"2069","A3CQS4","hydrolase activity [GO:0016787]","COG1051"
"2070","A3CQ61","DNA-binding transcription factor activity [GO:0003700]","COG1846"
"2071","A3CK95","zinc ion binding [GO:0008270]; cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]","COG0803"
"2072","A3CK95","zinc ion binding [GO:0008270]; cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]","COG3443"
"2073","A3CM41","integral component of membrane [GO:0016021]","COG3759"
"2074","A3CL19",NA,"COG4632"
"2075","A3CNU2",NA,"ENOG502ZA0R"
"2076","A3CR86","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; lipoteichoic acid biosynthetic process [GO:0070395]","COG1696"
"2077","A3CMM0","cytoplasm [GO:0005737]; UDP-glucose:hexose-1-phosphate uridylyltransferase activity [GO:0008108]; galactose metabolic process [GO:0006012]","COG4468"
"2078","A3CNJ3","metal ion binding [GO:0046872]; small molecule binding [GO:0036094]","COG1827"
"2079","A3CKR9","cytoplasm [GO:0005737]; N-acetyltransferase activity [GO:0008080]; N-terminal protein amino acid acetylation [GO:0006474]","COG0456"
"2080","A3CM08","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; hydrolase activity [GO:0016787]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","ENOG502ZI0B"
"2081","A3CNK9","integral component of membrane [GO:0016021]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]","COG1680"
"2082","A3CMW6","N-acetyltransferase activity [GO:0008080]","COG0456"
"2083","A3CKV9",NA,"ENOG5030UWW"
"2084","A3CNC2","regulation of transcription, DNA-templated [GO:0006355]","COG1917"
"2085","A3CMK5","aminopeptidase activity [GO:0004177]; serine-type peptidase activity [GO:0008236]","COG3340"
"2086","A3CM75","hydrolase activity [GO:0016787]","COG0494"
"2087","A3CL00","integral component of membrane [GO:0016021]; DNA binding [GO:0003677]","COG1396"
"2088","A3CPF9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0577"
"2089","A3CND0",NA,"COG5620"
"2090","A3CKB6",NA,"ENOG5031GIS"
"2091","A3CQK8","D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3414"
"2092","A3CKH4",NA,"COG1653"
"2093","A3CPU2",NA,"ENOG5032C4E"
"2094","A3CQG2","5-amino-6-(5-phosphoribosylamino)uracil reductase activity [GO:0008703]; riboflavin biosynthetic process [GO:0009231]","COG0262"
"2095","A3CP30",NA,"COG4980"
"2096","A3CQI3",NA,"ENOG5031SJK"
"2097","A3CPY8","N-acetyltransferase activity [GO:0008080]","COG1670"
"2098","A3CR52","DNA binding [GO:0003677]","COG1476"
"2099","A3CML6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0395"
"2100","A3CL17","isomerase activity [GO:0016853]","COG0406"
"2101","A3CNC1",NA,NA
"2102","A3CPP9","methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; DNA repair [GO:0006281]; methylation [GO:0032259]","COG3695"
"2103","A3CKT5","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; mevalonate kinase activity [GO:0004496]; isoprenoid biosynthetic process [GO:0008299]","COG1577"
"2104","A3CNV5","prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]; tyrosine biosynthetic process [GO:0006571]","COG0287"
"2105","A3CLQ1",NA,"COG4832"
"2106","A3CPP3","methyltransferase activity [GO:0008168]","COG2226"
"2107","A3CLI3",NA,"COG2764"
"2108","A3CMC0",NA,"COG0457"
"2109","A3CJZ8",NA,"COG0860"
"2110","A3CJZ8",NA,"COG3942"
"2111","A3CMB2","ATP binding [GO:0005524]","ENOG5030CQI"
"2112","A3CMP4","16S rRNA (guanine(966)-N(2))-methyltransferase activity [GO:0052913]","COG2813"
"2113","A3CN77",NA,NA
"2114","A3CR64",NA,"COG4972"
"2115","A3CPM9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; trehalose transmembrane transporter activity [GO:0015574]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1263"
"2116","A3CPM9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; trehalose transmembrane transporter activity [GO:0015574]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1264"
"2117","A3CPM9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; trehalose transmembrane transporter activity [GO:0015574]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG2190"
"2118","A3CQT1","UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]; biosynthetic process [GO:0009058]; UDP-glucose metabolic process [GO:0006011]","COG1210"
"2119","A3CME5","DNA binding [GO:0003677]","COG1309"
"2120","A3CRD4","plasma membrane [GO:0005886]; metallopeptidase activity [GO:0008237]; serine-type endopeptidase activity [GO:0004252]","COG0265"
"2121","A3CLK1","DNA binding [GO:0003677]","COG1396"
"2122","A3CM81","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]","COG1705"
"2123","A3CM81","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]","COG0860"
"2124","A3CM81","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]","COG3757"
"2125","A3CM81","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]","COG0741"
"2126","A3CM44",NA,"COG5036"
"2127","A3CND2",NA,"ENOG5033EHD"
"2128","A3CNK7","integral component of membrane [GO:0016021]","COG1680"
"2129","A3CQC9","serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]","COG1876"
"2130","A3CPL5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG2244"
"2131","A3CKQ6","hydrolase activity [GO:0016787]","COG3942"
"2132","A3CP58","integral component of membrane [GO:0016021]","ENOG5030CKB"
"2133","A3CKH5","integral component of membrane [GO:0016021]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG2893"
"2134","A3CKY0","6-phospho-beta-glucosidase activity [GO:0008706]; methyl beta-D-glucoside 6-phosphate glucohydrolase activity [GO:0103047]; carbohydrate metabolic process [GO:0005975]","COG2723"
"2135","A3CP79","cytoplasm [GO:0005737]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; response to tellurium ion [GO:0046690]","COG3615"
"2136","A3CP79","cytoplasm [GO:0005737]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; response to tellurium ion [GO:0046690]","COG0500"
"2137","A3CR36",NA,"COG5417"
"2138","A3CKI7","integral component of membrane [GO:0016021]",NA
"2139","A3CM42","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]","COG3682"
"2140","A3CLL5","tryptophan synthase activity [GO:0004834]","COG0133"
"2141","A3CLG6","ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]","COG1057"
"2142","A3CPR6","hydrolase activity [GO:0016787]","COG1078"
"2143","A3CPI3","integral component of membrane [GO:0016021]","ENOG5032V8Q"
"2144","A3CMI4","integral component of membrane [GO:0016021]","ENOG5030CSQ"
"2145","A3CPD1","integral component of membrane [GO:0016021]; glycerophosphodiester phosphodiesterase activity [GO:0008889]; lipid metabolic process [GO:0006629]","COG0584"
"2146","A3CQU1","integral component of membrane [GO:0016021]","ENOG5030CNZ"
"2147","A3CKY2","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]","COG4176"
"2148","A3CKY2","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]","COG2113"
"2149","A3CM89","hydrolase activity [GO:0016787]","COG1409"
"2150","A3CQ20",NA,"COG2740"
"2151","A3CNQ4",NA,NA
"2152","A3CNQ7","oxidoreductase activity [GO:0016491]","COG0665"
"2153","A3CQC8",NA,"COG1695"
"2154","A3CKC0","integral component of membrane [GO:0016021]","COG1705"
"2155","A3CQP0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","ENOG5030CKM"
"2156","A3CLX7",NA,"COG4469"
"2157","A3CNU3",NA,"COG4283"
"2158","A3CLP3","cytoplasm [GO:0005737]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG3599"
"2159","A3CKC4",NA,"ENOG5030CSJ"
"2160","A3CQF4",NA,"COG3688"
"2161","A3CN60",NA,"COG4116"
"2162","A3CNU5",NA,"ENOG502ZKGH"
"2163","A3CN23",NA,"ENOG5033H9Z"
"2164","A3CKU5","integral component of membrane [GO:0016021]","ENOG5030CPT"
"2165","A3CQG4",NA,"ENOG5033G8K"
"2166","A3CKJ2",NA,"ENOG5032W75"
"2167","A3CNN4","integral component of membrane [GO:0016021]",NA
"2168","A3CRD1","integral component of membrane [GO:0016021]; kinase activity [GO:0016301]","COG3290"
"2169","A3CPH7","galactose-6-phosphate isomerase activity [GO:0050044]; galactose catabolic process [GO:0019388]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]","COG0698"
"2170","A3CP83",NA,"ENOG5030CSI"
"2171","A3CL52","integral component of membrane [GO:0016021]","ENOG5030CPU"
"2172","A3CMG5","integral component of membrane [GO:0016021]","ENOG5031GBB"
"2173","A3CP74","DNA binding [GO:0003677]","COG1309"
"2174","A3CKM0","nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]","COG2801"
"2175","A3CLA8","RNA binding [GO:0003723]; phosphorelay signal transduction system [GO:0000160]","COG3707"
"2176","A3CNN6",NA,"ENOG5031V4A"
"2177","A3CQC1","thiamine pyridinylase activity [GO:0050332]","COG0693"
"2178","A3CMD9","alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]","COG1063"
"2179","A3CM25","integral component of plasma membrane [GO:0005887]","COG5416"
"2180","A3CLD0",NA,"COG3193"
"2181","A3CKM1","D-xylose metabolic process [GO:0042732]","COG1940"
"2182","A3CQL4","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","COG0765"
"2183","A3CKB4","integral component of membrane [GO:0016021]","ENOG5030CSB"
"2184","A3CKB9","integral component of membrane [GO:0016021]","ENOG5031GJB"
"2185","A3CNJ0","integral component of membrane [GO:0016021]","ENOG5032XQ4"
"2186","A3CP69",NA,"COG2910"
"2187","A3CPM1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0609"
"2188","A3CQL8","uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]","COG0407"
"2189","A3CQV4","integral component of membrane [GO:0016021]; nicotinamide riboside transmembrane transporter activity [GO:0034257]","COG3201"
"2190","A3CLZ4","ribonucleoside-diphosphate reductase complex [GO:0005971]; metal ion binding [GO:0046872]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]","COG0208"
"2191","A3CN61","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]; 5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; ribonucleoside monophosphate biosynthetic process [GO:0009156]","COG0462"
"2192","A3CLX0","dipeptidase activity [GO:0016805]; zinc ion binding [GO:0008270]","COG0624"
"2193","A3CMB8",NA,NA
"2194","A3CR99",NA,"COG1541"
"2195","A3CQM5",NA,NA
"2196","A3CQT8","integral component of membrane [GO:0016021]","ENOG5030GIF"
"2197","A3CNR6","5'-deoxynucleotidase activity [GO:0002953]","COG1896"
"2198","A3CN95","RNA binding [GO:0003723]; defense response to virus [GO:0051607]","COG1332"
"2199","A3CQ29",NA,"COG1316"
"2200","A3CR98","3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]; fatty acid biosynthetic process [GO:0006633]","COG0332"
"2201","A3CMF6","inositol monophosphate 1-phosphatase activity [GO:0008934]; inositol monophosphate 3-phosphatase activity [GO:0052832]; inositol monophosphate 4-phosphatase activity [GO:0052833]; metal ion binding [GO:0046872]; inositol phosphate dephosphorylation [GO:0046855]","COG0483"
"2202","A3CNM6","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]","COG0436"
"2203","A3CMD0","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transport [GO:0055085]","COG1511"
"2204","A3CLC7","glycerol dehydratase activity [GO:0046405]","COG4910"
"2205","A3CPE9","FMN binding [GO:0010181]; cellular protein modification process [GO:0006464]","COG1780"
"2206","A3CP13","lysozyme activity [GO:0003796]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]","COG3757"
"2207","A3CJY7","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]","COG0436"
"2208","A3CKP2","integral component of membrane [GO:0016021]","COG4292"
"2209","A3CNH2",NA,NA
"2210","A3CQD2","integral component of membrane [GO:0016021]","ENOG5030CM8"
"2211","A3CPR8","acylphosphatase activity [GO:0003998]","COG1254"
"2212","A3CLC2","integral component of membrane [GO:0016021]; ethanolamine transmembrane transporter activity [GO:0034228]","COG3192"
"2213","A3CKK0",NA,"ENOG5030CU9"
"2214","A3CN12",NA,"COG4086"
"2215","A3CQ67","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0601"
"2216","A3CQM0","cytoplasm [GO:0005737]; carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; carbohydrate derivative biosynthetic process [GO:1901137]; carbohydrate metabolic process [GO:0005975]; glutamine metabolic process [GO:0006541]","COG0449"
"2217","A3CNX6","phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]","COG3382"
"2218","A3CLA1","ATP binding [GO:0005524]; cellular biogenic amine metabolic process [GO:0006576]","COG4917"
"2219","A3CN33",NA,"COG0135"
"2220","A3CPD3",NA,"ENOG50330X0"
"2221","A3CKE2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1459"
"2222","A3CMA4","glycerate kinase activity [GO:0008887]; organic acid phosphorylation [GO:0031388]","COG1929"
"2223","A3CMA9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; magnesium ion transmembrane transporter activity [GO:0015095]; metal ion binding [GO:0046872]","COG2239"
"2224","A3CMG6","integral component of membrane [GO:0016021]",NA
"2225","A3CKV2",NA,"COG3027"
"2226","A3CMU1",NA,"COG4835"
"2227","A3CNR4",NA,NA
"2228","A3CLB8",NA,"ENOG5030CJP"
"2229","A3CQE3","DNA-binding transcription factor activity [GO:0003700]","COG0640"
